,resultId,grid,positionOrder,fastestLap,fastestLapTime,fastestLapSpeed,surname,status,year,name_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,name_y
6814,23354,3,20,12,1:28.847,174.596,RÃ¤ikkÃ¶nen,Collision,2016,Brazilian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6815,23362,4,6,35,1:45.163,190.127,RÃ¤ikkÃ¶nen,Finished,2016,Abu Dhabi Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6816,23359,5,3,43,1:43.729,192.756,Vettel,Finished,2016,Abu Dhabi Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6817,23382,4,4,56,1:26.538,220.605,RÃ¤ikkÃ¶nen,Finished,2017,Australian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6818,23379,2,1,53,1:26.638,220.351,Vettel,Finished,2017,Australian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6819,23403,4,5,42,1:36.003,204.406,RÃ¤ikkÃ¶nen,Finished,2017,Chinese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6820,23400,2,2,40,1:35.423,205.648,Vettel,Finished,2017,Chinese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6821,23422,5,4,55,1:33.720,207.887,RÃ¤ikkÃ¶nen,Finished,2017,Bahrain Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6822,23419,3,1,36,1:33.826,207.652,Vettel,Finished,2017,Bahrain Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6823,23441,2,3,49,1:36.844,217.388,RÃ¤ikkÃ¶nen,Finished,2017,Russian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6824,23440,1,2,49,1:37.312,216.343,Vettel,Finished,2017,Russian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6825,23460,2,2,43,1:23.674,200.277,Vettel,Finished,2017,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6826,23478,4,20,\N,\N,\N,RÃ¤ikkÃ¶nen,Collision damage,2017,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6827,23480,1,2,39,1:15.527,159.058,RÃ¤ikkÃ¶nen,Finished,2017,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6828,23479,2,1,38,1:15.238,159.669,Vettel,Finished,2017,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6829,23505,4,7,59,1:15.388,208.250,RÃ¤ikkÃ¶nen,Finished,2017,Canadian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6830,23502,2,4,70,1:14.719,210.115,Vettel,Finished,2017,Canadian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6831,23522,4,4,47,1:43.441,208.919,Vettel,Finished,2017,Azerbaijan Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6832,23532,3,14,44,1:45.542,204.760,RÃ¤ikkÃ¶nen,Water pressure,2017,Azerbaijan Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6833,23546,3,5,68,1:07.486,230.341,RÃ¤ikkÃ¶nen,Finished,2017,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6834,23543,2,2,69,1:07.496,230.306,Vettel,Finished,2017,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6835,23564,2,3,44,1:31.517,231.733,RÃ¤ikkÃ¶nen,Finished,2017,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6836,23568,3,7,38,1:31.872,230.838,Vettel,Finished,2017,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6837,23583,2,2,70,1:20.461,196.015,RÃ¤ikkÃ¶nen,Finished,2017,Hungarian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6838,23582,1,1,69,1:20.807,195.176,Vettel,Finished,2017,Hungarian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6839,23605,4,4,36,1:47.730,234.051,RÃ¤ikkÃ¶nen,Finished,2017,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6840,23603,2,2,41,1:46.577,236.583,Vettel,Finished,2017,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6841,23626,5,5,43,1:25.054,245.194,RÃ¤ikkÃ¶nen,Finished,2017,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6842,23624,6,3,51,1:23.897,248.576,Vettel,Finished,2017,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6843,23661,4,20,\N,\N,\N,RÃ¤ikkÃ¶nen,Accident,2017,Singapore Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6844,23659,1,18,\N,\N,\N,Vettel,Accident,2017,Singapore Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6845,23665,20,4,41,1:34.080,212.104,Vettel,Finished,2017,Malaysian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6846,23681,0,20,\N,\N,\N,RÃ¤ikkÃ¶nen,Battery,2017,Malaysian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6847,23686,10,5,50,1:33.175,224.364,RÃ¤ikkÃ¶nen,Finished,2017,Japanese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6848,23700,2,19,2,2:06.457,165.314,Vettel,Spark plugs,2017,Japanese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6849,23704,5,3,42,1:38.809,200.860,RÃ¤ikkÃ¶nen,Finished,2017,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6850,23703,2,2,51,1:37.766,203.003,Vettel,Finished,2017,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6851,23744,3,3,61,1:12.492,213.987,RÃ¤ikkÃ¶nen,Finished,2017,Brazilian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6852,23742,2,1,63,1:12.539,213.849,Vettel,Finished,2017,Brazilian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6853,23765,5,4,53,1:42.338,195.376,RÃ¤ikkÃ¶nen,Finished,2017,Abu Dhabi Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6854,23764,3,3,5,1:40.770,198.416,Vettel,Finished,2017,Abu Dhabi Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6855,23784,2,3,57,1:26.373,221.027,RÃ¤ikkÃ¶nen,Finished,2018,Australian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6856,23782,3,1,53,1:26.469,220.782,Vettel,Finished,2018,Australian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6857,23802,1,1,21,1:34.453,206.274,Vettel,Finished,2018,Bahrain Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6858,23819,2,18,22,1:34.337,206.527,RÃ¤ikkÃ¶nen,Wheel,2018,Bahrain Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6859,23824,2,3,48,1:36.456,203.446,RÃ¤ikkÃ¶nen,Finished,2018,Chinese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6860,23829,1,8,24,1:37.479,201.311,Vettel,Finished,2018,Chinese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6861,23843,6,2,50,1:46.523,202.874,RÃ¤ikkÃ¶nen,Finished,2018,Azerbaijan Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6862,23845,1,4,38,1:45.530,204.783,Vettel,Finished,2018,Azerbaijan Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6863,23865,3,4,61,1:19.128,211.783,Vettel,Finished,2018,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6864,23878,4,17,23,1:21.531,205.541,RÃ¤ikkÃ¶nen,Turbo,2018,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6865,23885,4,4,13,1:16.392,157.257,RÃ¤ikkÃ¶nen,Finished,2018,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6866,23883,2,2,14,1:16.065,157.933,Vettel,Finished,2018,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6867,23907,5,6,59,1:14.075,211.941,RÃ¤ikkÃ¶nen,Finished,2018,Canadian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6868,23902,1,1,57,1:13.964,212.260,Vettel,Finished,2018,Canadian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6869,23924,6,3,48,1:34.398,222.792,RÃ¤ikkÃ¶nen,Finished,2018,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6870,23926,3,5,42,1:34.485,222.587,Vettel,Finished,2018,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6871,23964,3,3,51,1:30.795,233.576,RÃ¤ikkÃ¶nen,Finished,2018,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6872,23962,2,1,47,1:30.696,233.831,Vettel,Finished,2018,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6873,23985,3,3,64,1:15.990,216.691,RÃ¤ikkÃ¶nen,Finished,2018,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6874,24000,1,18,39,1:17.290,213.046,Vettel,Accident,2018,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6875,24005,3,3,55,1:20.292,196.428,RÃ¤ikkÃ¶nen,Finished,2018,Hungarian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6876,24004,4,2,70,1:20.056,197.007,Vettel,Finished,2018,Hungarian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6877,24023,2,1,25,1:46.644,236.435,Vettel,Finished,2018,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6878,24039,6,17,6,1:54.320,220.559,RÃ¤ikkÃ¶nen,Brakes,2018,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6879,24044,1,2,28,1:23.515,249.713,RÃ¤ikkÃ¶nen,Finished,2018,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6880,24046,2,4,51,1:22.505,252.770,Vettel,Finished,2018,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6881,24067,5,5,46,1:44.715,174.061,RÃ¤ikkÃ¶nen,Finished,2018,Singapore Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6882,24065,3,3,48,1:44.669,174.137,Vettel,Finished,2018,Singapore Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6883,24086,4,4,47,1:36.611,217.913,RÃ¤ikkÃ¶nen,Finished,2018,Russian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6884,24085,3,3,50,1:35.990,219.322,Vettel,Finished,2018,Russian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6885,24107,4,5,28,1:34.223,221.869,RÃ¤ikkÃ¶nen,Finished,2018,Japanese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6886,24108,8,6,53,1:32.318,226.447,Vettel,Finished,2018,Japanese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6887,24123,2,1,45,1:38.482,201.527,RÃ¤ikkÃ¶nen,Finished,2018,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6888,24126,5,4,41,1:38.280,201.941,Vettel,Finished,2018,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6889,24145,6,3,19,1:20.334,192.874,RÃ¤ikkÃ¶nen,Finished,2018,Mexican Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6890,24144,4,2,49,1:19.522,194.844,Vettel,Finished,2018,Mexican Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6891,24165,4,3,64,1:11.769,216.143,RÃ¤ikkÃ¶nen,Finished,2018,Brazilian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6892,24168,2,6,71,1:10.831,219.005,Vettel,Finished,2018,Brazilian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6893,24184,3,2,54,1:40.867,198.225,Vettel,Finished,2018,Abu Dhabi Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6894,24201,4,19,5,1:45.198,190.064,RÃ¤ikkÃ¶nen,Power loss,2018,Abu Dhabi Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6895,24206,3,4,16,1:27.954,217.054,Vettel,Finished,2019,Australian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6896,24207,5,5,58,1:26.926,219.621,Leclerc,Finished,2019,Australian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6897,24227,2,5,43,1:34.895,205.313,Vettel,Finished,2019,Bahrain Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6898,24225,1,3,38,1:33.411,208.575,Leclerc,Finished,2019,Bahrain Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6899,24245,3,3,37,1:34.836,206.921,Vettel,Finished,2019,Chinese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6900,24247,4,5,45,1:34.860,206.869,Leclerc,Finished,2019,Chinese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6901,24265,3,3,46,1:44.629,206.546,Vettel,Finished,2019,Azerbaijan Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6902,24267,8,5,50,1:43.009,209.795,Leclerc,Finished,2019,Azerbaijan Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6903,24286,3,4,64,1:19.820,209.947,Vettel,Finished,2019,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6904,24287,5,5,57,1:20.002,209.469,Leclerc,Finished,2019,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6905,24307,4,2,9,1:16.277,157.494,Vettel,Finished,2019,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6906,24325,15,20,6,1:19.151,151.775,Leclerc,Collision,2019,Monaco Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6907,24327,1,2,57,1:14.875,209.677,Vettel,Finished,2019,Canadian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6908,24328,3,3,63,1:14.356,211.140,Leclerc,Finished,2019,Canadian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6909,24350,7,5,53,1:32.740,226.775,Vettel,Finished,2019,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6910,24348,3,3,40,1:33.828,224.146,Leclerc,Finished,2019,French Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6911,24369,9,4,62,1:07.676,229.694,Vettel,Finished,2019,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6912,24367,1,2,58,1:07.994,228.620,Leclerc,Finished,2019,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6913,24388,3,3,47,1:29.313,237.452,Leclerc,Finished,2019,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6914,24401,6,16,46,1:28.733,239.004,Vettel,+1 Lap,2019,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6915,24407,20,2,63,1:16.794,214.423,Vettel,Finished,2019,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6916,24422,10,17,17,1:27.697,187.764,Leclerc,Accident,2019,German Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6917,24428,5,3,65,1:19.786,197.673,Vettel,Finished,2019,Hungarian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6918,24429,4,4,49,1:20.493,195.937,Leclerc,Finished,2019,Hungarian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6919,24449,2,4,36,1:46.409,236.957,Vettel,Finished,2019,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6920,24446,1,1,23,1:46.664,236.390,Leclerc,Finished,2019,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6921,24466,1,1,47,1:23.009,251.235,Leclerc,Finished,2019,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6922,24478,4,13,50,1:22.799,251.872,Vettel,+1 Lap,2019,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6923,24486,3,1,57,1:44.802,173.916,Vettel,Finished,2019,Singapore Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6924,24487,1,2,59,1:44.723,174.047,Leclerc,Finished,2019,Singapore Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6925,24508,1,3,52,1:36.193,218.860,Leclerc,Finished,2019,Russian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6926,24523,3,18,16,1:38.245,214.288,Vettel,Power loss,2019,Russian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6927,24527,1,2,38,1:32.122,226.929,Vettel,Finished,2019,Japanese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6928,24531,2,6,48,1:31.611,228.195,Leclerc,+1 Lap,2019,Japanese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6929,24547,2,2,68,1:19.381,195.190,Vettel,Finished,2019,Mexican Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6930,24549,1,4,53,1:19.232,195.557,Leclerc,Finished,2019,Mexican Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6931,24569,4,4,44,1:36.169,206.374,Leclerc,Finished,2019,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6932,24585,2,20,6,1:42.165,194.262,Vettel,Suspension,2019,United States Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6933,24602,2,17,51,1:11.384,217.309,Vettel,Collision,2019,Brazilian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6934,24603,14,18,63,1:11.423,217.190,Leclerc,Collision,2019,Brazilian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6935,24610,4,5,55,1:40.128,199.688,Vettel,Finished,2019,Abu Dhabi Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6936,24608,3,3,44,1:40.442,199.064,Leclerc,Finished,2019,Abu Dhabi Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6937,24635,11,10,71,1:08.623,226.524,Vettel,Finished,2020,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6938,24627,7,2,64,1:07.901,228.933,Leclerc,Finished,2020,Austrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6939,24665,10,20,\N,\N,\N,Vettel,Collision damage,2020,Styrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6940,24664,14,19,3,1:35.379,162.979,Leclerc,Collision damage,2020,Styrian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6941,24671,5,6,49,1:20.363,196.254,Vettel,+1 Lap,2020,Hungarian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6942,24676,6,11,64,1:20.821,195.142,Leclerc,+1 Lap,2020,Hungarian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6943,24695,10,10,44,1:30.537,234.242,Vettel,Finished,2020,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6944,24688,4,3,49,1:29.813,236.130,Leclerc,Finished,2020,British Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6945,24717,11,12,49,1:30.785,233.602,Vettel,Finished,2020,70th Anniversary Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6946,24709,8,4,39,1:30.552,234.203,Leclerc,Finished,2020,70th Anniversary Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6947,24732,11,7,48,1:22.707,202.618,Vettel,+1 Lap,2020,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6948,24745,9,20,35,1:23.968,199.576,Leclerc,Electronics,2020,Spanish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6949,24758,14,13,31,1:49.958,229.309,Vettel,Finished,2020,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6950,24759,13,14,26,1:47.840,233.813,Leclerc,Finished,2020,Belgian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6951,24783,13,18,19,1:26.026,242.424,Leclerc,Accident,2020,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6952,24785,17,20,4,1:27.107,239.415,Vettel,Brakes,2020,Italian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6953,24795,14,10,59,1:21.202,232.531,Vettel,Finished,2020,Tuscan Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6954,24793,5,8,50,1:21.229,232.453,Leclerc,Finished,2020,Tuscan Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6955,24811,10,6,47,1:39.053,212.540,Leclerc,Finished,2020,Russian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6956,24818,14,13,46,1:39.588,211.398,Vettel,+1 Lap,2020,Russian Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6957,24836,11,11,43,1:30.408,204.990,Vettel,Finished,2020,Eifel Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6958,24832,4,7,54,1:30.712,204.303,Leclerc,Finished,2020,Eifel Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6959,24849,4,4,66,1:20.408,208.322,Leclerc,Finished,2020,Portuguese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6960,24855,15,10,62,1:20.731,207.489,Vettel,+1 Lap,2020,Portuguese Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6961,24877,14,12,44,1:17.767,227.248,Vettel,Finished,2020,Emilia Romagna Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6962,24870,7,5,62,1:18.173,226.067,Leclerc,Finished,2020,Emilia Romagna Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6963,24888,11,3,53,1:39.662,192.819,Vettel,Finished,2020,Turkish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6964,24889,12,4,47,1:39.961,192.242,Leclerc,Finished,2020,Turkish Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6965,24918,11,13,41,1:33.861,207.575,Vettel,+1 Lap,2020,Bahrain Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6966,24915,12,10,44,1:33.625,208.098,Leclerc,+1 Lap,2020,Bahrain Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6967,24959,13,14,37,1:41.475,197.037,Vettel,+1 Lap,2020,Abu Dhabi Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6968,24958,12,13,24,1:41.908,196.200,Leclerc,+1 Lap,2020,Abu Dhabi Grand Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Ferrari
6969,24973,8,8,48,1:34.509,206.151,Sainz,Finished,2021,Bahrain Grand Prix,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,Ferrari
6970,24971,4,6,39,1:34.988,205.112,Leclerc,Finished,2021,Bahrain Grand Prix,2021-03-26,\N,2021-03-26,\N,2021-03-27,\N,2021-03-27,\N,\N,\N,Ferrari
6971,24990,11,5,60,1:18.490,225.154,Sainz,Finished,2021,Emilia Romagna Grand Prix,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,Ferrari
6972,24989,4,4,60,1:18.379,225.473,Leclerc,Finished,2021,Emilia Romagna Grand Prix,2021-04-16,\N,2021-04-16,\N,2021-04-17,\N,2021-04-17,\N,\N,\N,Ferrari
6973,25016,5,11,60,1:22.325,203.471,Sainz,Finished,2021,Portuguese Grand Prix,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,Ferrari
6974,25011,8,6,63,1:21.496,205.541,Leclerc,Finished,2021,Portuguese Grand Prix,2021-04-30,\N,2021-04-30,\N,2021-05-01,\N,2021-05-01,\N,\N,\N,Ferrari
6975,25032,6,7,53,1:21.568,206.330,Sainz,Finished,2021,Spanish Grand Prix,2021-05-07,\N,2021-05-07,\N,2021-05-08,\N,2021-05-08,\N,\N,\N,Ferrari
